,school_MS,sex_F,age,address_R,famsize_LE3,Pstatus_T,Medu,Fedu,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_teacher,Fjob_other,Fjob_services,Fjob_health,Fjob_at_home,reason_course,reason_other,reason_home,reason_reputation,failures_x,nursery_yes,internet_yes,absences_x,G1_x,G2_x,G3_x,failures_y,absences_y,G1_y,G2_y,G3_y,traveltime,studytime,famrel,freetime,goout,Dalc,Walc,health,guardian_mother,guardian_father,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,higher_yes,romantic_yes
56,0.0,1.0,0.6818181818181818,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7894736842105263,0.7368421052631579,0.7894736842105263,0.0,0.0,0.7368421052631579,0.7894736842105263,0.75,0.25,0.5,0.8,0.6,0.4,0.2,0.2,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
57,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.7894736842105263,0.7894736842105263,0.8421052631578947,0.0,0.05333333333333334,0.7368421052631579,0.7894736842105263,0.75,0.25,0.5,0.6,0.4,0.4,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
58,0.0,0.0,0.6818181818181818,0.0,1.0,1.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7368421052631579,0.6842105263157895,0.7368421052631579,0.0,0.02666666666666667,0.47368421052631576,0.5263157894736842,0.45,0.25,0.5,0.8,0.6,0.4,0.2,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
59,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.8421052631578947,0.7894736842105263,0.8421052631578947,0.0,0.02666666666666667,0.7894736842105263,0.8421052631578947,0.8,0.25,0.5,0.8,0.4,0.6,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
60,0.0,1.0,0.7272727272727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.0,0.08,0.5263157894736842,0.5789473684210527,0.55,0.25,0.5,0.4,0.8,0.8,0.4,0.6,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
61,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5263157894736842,0.5263157894736842,0.8421052631578947,0.0,0.08,0.5263157894736842,0.42105263157894735,0.55,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
62,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6842105263157895,0.6842105263157895,0.5263157894736842,0.0,0.05333333333333334,0.42105263157894735,0.5263157894736842,0.45,0.25,0.5,0.8,0.8,0.6,0.2,0.2,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
63,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.0,0.02666666666666667,0.5263157894736842,0.47368421052631576,0.45,0.25,0.75,0.6,0.8,0.8,0.4,0.8,0.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
64,0.0,1.0,0.6818181818181818,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6842105263157895,0.631578947368421,0.631578947368421,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5,0.25,0.5,0.8,0.8,0.8,0.4,0.8,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
65,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.8421052631578947,0.7894736842105263,0.8421052631578947,0.0,0.02666666666666667,0.8421052631578947,0.7894736842105263,0.75,0.75,0.5,1.0,0.8,0.6,0.2,0.4,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
66,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5789473684210527,0.631578947368421,0.631578947368421,0.0,0.05333333333333334,0.6842105263157895,0.6842105263157895,0.6,0.25,1.0,0.2,0.6,0.6,1.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
67,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.0,0.05333333333333334,0.3684210526315789,0.3684210526315789,0.3,0.25,1.0,0.8,0.6,0.6,0.2,0.4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
68,0.0,1.0,0.6818181818181818,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.5263157894736842,0.5789473684210527,0.0,0.02666666666666667,0.42105263157894735,0.47368421052631576,0.4,0.5,0.5,0.8,0.2,0.6,0.2,0.6,0.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
69,0.0,1.0,0.6818181818181818,1.0,1.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1875,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0,0.16,0.8421052631578947,0.8421052631578947,0.8,0.5,1.0,0.8,0.8,0.4,0.4,0.6,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
70,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0625,0.6842105263157895,0.5789473684210527,0.5789473684210527,0.0,0.0,0.6842105263157895,0.7894736842105263,0.75,0.5,1.0,0.8,0.6,0.4,0.2,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
71,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.47368421052631576,0.5263157894736842,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5,0.25,1.0,0.6,0.6,0.6,0.2,0.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,0.0,1.0,0.6818181818181818,1.0,0.0,1.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.6842105263157895,0.5789473684210527,0.5789473684210527,0.6666666666666666,0.02666666666666667,0.42105263157894735,0.3157894736842105,0.25,0.25,0.5,0.6,0.6,0.8,0.4,0.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
73,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6842105263157895,0.6842105263157895,0.7368421052631579,0.0,0.02666666666666667,0.631578947368421,0.631578947368421,0.7,0.25,0.25,1.0,0.6,0.4,0.4,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
74,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.0,0.72,0.5789473684210527,0.631578947368421,0.55,0.25,0.5,0.8,0.6,0.6,0.4,0.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
75,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.0,0.08,0.47368421052631576,0.47368421052631576,0.5,0.25,0.5,0.8,0.6,0.6,0.4,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
76,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.631578947368421,0.5789473684210527,0.5789473684210527,0.0,0.10666666666666667,0.5789473684210527,0.5789473684210527,0.5,0.5,1.0,0.6,0.8,0.6,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
77,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.03125,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.0,0.5789473684210527,0.5789473684210527,0.55,0.25,1.0,1.0,0.4,0.6,0.2,0.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
78,0.0,0.0,0.7727272727272727,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.47368421052631576,0.47368421052631576,0.5263157894736842,1.0,0.02666666666666667,0.42105263157894735,0.42105263157894735,0.5,0.5,0.25,0.8,1.0,0.2,0.2,0.2,0.6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
79,0.0,0.0,0.7727272727272727,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.47368421052631576,0.47368421052631576,0.5263157894736842,1.0,0.0,0.2631578947368421,0.0,0.0,0.375,0.25,0.9,0.9,0.6,0.2,0.3,0.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
80,0.0,0.0,0.7727272727272727,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6875,0.47368421052631576,0.3684210526315789,0.3157894736842105,1.0,0.02666666666666667,0.42105263157894735,0.42105263157894735,0.5,0.375,0.25,0.9,0.9,0.6,0.2,0.3,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
81,0.0,0.0,0.7727272727272727,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6875,0.47368421052631576,0.3684210526315789,0.3157894736842105,1.0,0.0,0.2631578947368421,0.0,0.0,0.25,0.25,1.0,0.8,1.0,0.2,0.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
82,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.631578947368421,0.5789473684210527,0.5789473684210527,0.0,0.16,0.2631578947368421,0.2631578947368421,0.25,0.25,0.5,0.4,0.8,0.6,0.2,0.4,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
83,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5789473684210527,0.5789473684210527,0.631578947368421,0.0,0.02666666666666667,0.5263157894736842,0.631578947368421,0.6,0.25,0.25,0.6,0.4,0.4,0.2,0.6,0.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
84,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.0,0.05333333333333334,0.5789473684210527,0.5263157894736842,0.55,0.25,0.75,1.0,0.6,0.4,0.2,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
85,0.0,1.0,0.6818181818181818,0.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.631578947368421,0.5789473684210527,0.5789473684210527,0.0,0.13333333333333333,0.3684210526315789,0.3157894736842105,0.3,0.25,0.5,0.8,0.8,0.8,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
86,0.0,0.0,0.6818181818181818,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.6842105263157895,0.631578947368421,0.6842105263157895,0.0,0.05333333333333334,0.7894736842105263,0.7894736842105263,0.75,0.5,0.5,1.0,0.6,0.6,0.2,0.6,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
87,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.6842105263157895,0.631578947368421,0.631578947368421,0.0,0.02666666666666667,0.47368421052631576,0.5263157894736842,0.5,0.25,0.5,0.8,0.6,0.4,0.4,0.6,0.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
88,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.631578947368421,0.5789473684210527,0.631578947368421,0.6666666666666666,0.08,0.3684210526315789,0.47368421052631576,0.4,0.5,0.5,0.8,0.8,0.8,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
89,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.6842105263157895,0.5789473684210527,0.5789473684210527,0.0,0.05333333333333334,0.42105263157894735,0.3684210526315789,0.3,0.25,0.5,0.8,0.6,0.8,0.2,0.4,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
90,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0,0.05333333333333334,0.6842105263157895,0.7368421052631579,0.7,0.25,0.75,1.0,0.6,0.6,0.2,0.6,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
91,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1875,0.631578947368421,0.5263157894736842,0.5789473684210527,0.3333333333333333,0.16,0.5789473684210527,0.5263157894736842,0.5,0.5,0.5,0.8,0.8,0.4,0.2,0.2,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
92,0.0,0.0,0.7272727272727273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1875,0.47368421052631576,0.47368421052631576,0.5263157894736842,0.0,0.24,0.42105263157894735,0.3157894736842105,0.35,0.25,0.5,0.8,0.2,0.6,0.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
93,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.47368421052631576,0.5789473684210527,0.5789473684210527,0.0,0.0,0.3684210526315789,0.3684210526315789,0.4,0.25,0.75,0.8,0.6,0.6,0.2,0.6,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
94,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1875,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.0,0.05333333333333334,0.8421052631578947,0.8947368421052632,0.9,0.25,0.25,0.8,1.0,1.0,0.2,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
95,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.631578947368421,0.6842105263157895,0.631578947368421,0.0,0.05333333333333334,0.3684210526315789,0.3157894736842105,0.3,0.25,0.5,0.6,0.6,0.6,0.4,0.6,0.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
96,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.0,0.0,0.5789473684210527,0.5263157894736842,0.5,0.5,0.5,1.0,0.6,0.6,0.2,0.2,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
97,0.0,0.0,0.6818181818181818,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0625,0.5789473684210527,0.631578947368421,0.631578947368421,0.0,0.08,0.5789473684210527,0.6842105263157895,0.7,0.25,1.0,0.8,0.6,0.8,0.2,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
98,0.0,1.0,0.6818181818181818,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.3333333333333333,0.02666666666666667,0.3684210526315789,0.5263157894736842,0.5,0.5,1.0,0.6,0.2,0.4,0.2,0.2,0.2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
99,0.0,0.0,0.7272727272727273,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1875,0.47368421052631576,0.5789473684210527,0.5789473684210527,0.0,0.02666666666666667,0.5789473684210527,0.7894736842105263,0.75,0.5,0.25,0.6,0.6,0.6,0.2,0.2,0.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
100,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6842105263157895,0.631578947368421,0.631578947368421,0.0,0.02666666666666667,0.42105263157894735,0.47368421052631576,0.5,0.25,0.5,0.8,0.6,1.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
101,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.631578947368421,0.6842105263157895,0.6842105263157895,0.0,0.08,0.5789473684210527,0.7368421052631579,0.7,0.25,0.25,1.0,0.6,0.8,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
102,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.631578947368421,0.6842105263157895,0.6842105263157895,0.0,0.0,0.3684210526315789,0.47368421052631576,0.4,0.25,0.75,1.0,0.6,1.0,0.2,0.2,0.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
103,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.375,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.0,0.18666666666666668,0.3684210526315789,0.3684210526315789,0.25,0.25,0.25,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
104,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.0,0.0,0.8421052631578947,0.8947368421052632,0.85,0.25,0.75,0.8,0.8,0.6,0.2,0.2,0.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
105,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.631578947368421,0.6842105263157895,0.631578947368421,0.0,0.05333333333333334,0.5263157894736842,0.6842105263157895,0.7,0.25,0.25,1.0,0.6,0.6,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
106,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.0,0.3466666666666667,0.3684210526315789,0.3157894736842105,0.3,0.5,0.5,0.8,0.6,1.0,0.2,0.2,0.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
107,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.0,0.0,0.8421052631578947,0.9473684210526315,0.9,0.25,0.5,1.0,0.8,0.8,0.2,0.2,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
108,0.0,1.0,0.6818181818181818,0.0,0.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3125,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.0,0.13333333333333333,0.5263157894736842,0.5789473684210527,0.55,0.25,1.0,0.8,0.6,0.6,0.2,0.2,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
109,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.0,0.10666666666666667,0.3684210526315789,0.42105263157894735,0.4,0.25,1.0,1.0,0.2,0.4,0.2,0.2,0.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
110,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.0,0.02666666666666667,0.8421052631578947,0.9473684210526315,0.9,0.25,0.75,1.0,0.6,0.6,0.2,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
111,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.0,0.02666666666666667,0.631578947368421,0.6842105263157895,0.6,0.25,0.625,0.9,0.5,0.6,0.2,0.3,0.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
112,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.631578947368421,0.6842105263157895,0.0,0.02666666666666667,0.8421052631578947,0.9473684210526315,0.9,0.25,0.625,0.9,0.5,0.6,0.2,0.3,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
